id,english,thai,context,all_ids
511503,DIRECT HOST,โฮสต์โดยตรง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,511503
511504,DIRECT JOIN,เข้าร่วมโดยตรง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,511504
511754,Your question:,คำถามของคุณ:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,511754|607754
512500,The game you are trying to enter is protected by a password. Please enter the password for this game.,เกมที่คุณกำลังพยายามเข้ามีการป้องกันด้วยรหัสผ่าน กรุณากรอกรหัสผ่านสำหรับเกมนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,512500|602003
512502,Accept Password,ยอมรับรหัสผ่าน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,512502
513001,Don't show these messages anymore,ไม่ต้องแสดงข้อความเหล่านี้อีกต่อไป,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,513001
513501,Decline,ปฏิเสธ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,513501|605753
513502,Decide Later,ตัดสินใจในภายหลัง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,513502|605752
513503,Friend Request,คำขอเป็นเพื่อน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,513503|559069|605750
550001,Connecting,กำลังเชื่อมต่อ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550001|555049
550002,Connecting to the game....,การเชื่อมต่อกับเกม....,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550002
550003,Could not connect to all players in the game.,ไม่สามารถเชื่อมต่อกับผู้เล่นทุกคนในเกมได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550003
550004,Disconnected from the game.,ถูกตัดการเชื่อมต่อจากเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550004
550005,You have been disconnected from the game. Press OK to choose another game.,คุณถูกตัดการเชื่อมต่อจากเกม กดตกลงเพื่อเลือกเกมอื่น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550005
550006,Invalid number of Players,จำนวนผู้เล่นไม่ถูกต้อง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550006
550007,"You have chosen a map that can handle fewer players than are currently in the game, choose a map with %1PLAYERS% or more.",คุณได้เลือกแผนที่ที่สามารถรองรับผู้เล่นได้น้อยกว่าที่มีอยู่ในเกมในปัจจุบัน เลือกแผนที่ที่มี %1PLAYERS% หรือมากกว่า,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550007
550008,Error Starting Game,เกิดข้อผิดพลาดในการเริ่มเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550008
550009,"There was an error starting the LAN game, check all settings and the game version, then try again.",มีข้อผิดพลาดในการเริ่มเกม LAN โปรดตรวจสอบการตั้งค่าทั้งหมดและเวอร์ชันเกม จากนั้นลองอีกครั้ง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550009
550010,Incompatible game version,เวอร์ชันเกมที่เข้ากันไม่ได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550010
550011,"You have tried to join a game that is not compatible with the version you are running. Check that you have the same build, and the same command line arguments.",คุณได้พยายามเข้าร่วมเกมที่ไม่รองรับเวอร์ชันที่คุณกำลังใช้งานอยู่ ตรวจสอบว่าคุณมีบิลด์เดียวกันและมีอาร์กิวเมนต์บรรทัดคำสั่งเหมือนกัน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550011
550012,Disconnecting,กำลังตัดการเชื่อมต่อ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550012
550013,Shutting down the game...,กำลังปิดเกม...,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550013
550014,Host Changed,โฮสต์มีการเปลี่ยนแปลง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550014
550015,"The host has left, and you have become the new host.",โฮสต์จากไปแล้ว และคุณได้กลายเป็นโฮสต์ใหม่,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550015
550016,Joining IP game,เข้าร่วมเกม IP,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550016
550017,"Please wait, joining the direct IP game.",กรุณารอสักครู่ เข้าร่วมเกม IP โดยตรง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550017
550018,Join Failed,เข้าร่วมล้มเหลว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550018
550019,An error occurred while trying to join the direct IP game.,เกิดข้อผิดพลาดขณะพยายามเข้าร่วมเกม IP โดยตรง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550019
550020,Hosting Network Error,ข้อผิดพลาดเครือข่ายโฮสติ้ง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550020
550021,An error occurred while trying to host a game. Restart the game and try again.,เกิดข้อผิดพลาดขณะพยายามโฮสต์เกม รีสตาร์ทเกมแล้วลองอีกครั้ง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550021
550022,No win conditions are set. Please set at least one win condtion before continuing.,ไม่มีการกำหนดเงื่อนไขการชนะ โปรดตั้งค่าเงื่อนไขการชนะอย่างน้อยหนึ่งข้อก่อนดำเนินการต่อ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550022
550023,The scenario you selected is invalid. Please select a valid scenario.,สถานการณ์ที่คุณเลือกไม่ถูกต้อง โปรดเลือกสถานการณ์ที่ถูกต้อง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550023
550024,There aren't enough teams to start a game.,มีทีมไม่เพียงพอที่จะเริ่มเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550024
550025,One of the players has not selected a race. Please ensure all players have selected a proper race to play.,ผู้เล่นคนหนึ่งยังไม่ได้เลือกการแข่งขัน โปรดตรวจสอบให้แน่ใจว่าผู้เล่นทุกคนได้เลือกการแข่งขันที่เหมาะสมในการเล่น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550025
550026,This game requires a remote player to start.,เกมนี้ต้องใช้ผู้เล่นระยะไกลเพื่อเริ่ม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550026
550027,Quit the game.,ออกจากเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550027
550028,Are you sure you want to quit?,คุณแน่ใจหรือว่าต้องการเลิก?,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550028
550029,Looking up player statistics...,กำลังค้นหาสถิติผู้เล่น...,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550029
550030,Failed to look up player statistics.,ไม่สามารถค้นหาสถิติผู้เล่นได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550030
550031,Patch Required,จำเป็นต้องมีโปรแกรมแก้ไข,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550031
550032,"A patch is required to play online, the download is %1NUMMB%MB. Do you wish to download now?",จำเป็นต้องมีแพตช์เพื่อเล่นออนไลน์ ดาวน์โหลดได้ %1NUMMB%MB คุณต้องการดาวน์โหลดตอนนี้หรือไม่?,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,550032
